G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,0.008,0.043,0.035,0.003,-0.225,-0.197,-0.011,0.066,0.065,0,-0.254,-0.185,-0.068,0.043,0.032,0.036,0.139,0.088,-0.144,0.019,0.002,-0.032,0.524
82,0.001,-0.02,0.029,-0.023,1.185,1.034,0.022,-0.065,-0.033,-0.016,0.047,0,0.036,-0.03,0.107,0.056,0.024,0.017,0.059,-0.031,-0.055,0.011,0.5
82,-0.004,0.001,-0.029,0.015,0.127,0.035,0.025,-0.003,-0.033,0.015,-0.104,-0.061,-0.037,-0.072,-0.056,-0.062,-0.085,-0.122,-0.255,-0.031,-0.005,-0.022,0.634
82,0.001,-0.009,0.018,-0.013,0.294,0.408,-0.024,-0.017,0.002,-0.009,0.158,0.11,0.033,0.117,-0.026,0.022,-0.035,0.287,-0.117,0.069,-0.083,0.029,0.61
82,0.003,0.002,-0.005,0.004,-0.37,-0.336,-0.016,0.018,0.015,0.001,-0.072,-0.083,0.009,-0.09,-0.04,-0.058,-0.007,-0.093,0.051,-0.042,-0.047,-0.02,0.695
82,-0.004,-0.003,0.016,-0.009,3.091,1.56,0.119,-0.033,-0.021,-0.006,0.02,-0.016,0.027,0.081,0.03,0.048,0.026,-0.049,0.177,-0.138,-0.008,0.013,0.61
82,-0.003,0.001,-0.013,0.007,-0.548,-0.294,-0.112,0.013,-0.003,0.008,0.111,0.14,-0.02,0.076,0.026,0.042,0.008,0.107,-0.198,0.005,0.06,0.019,0.415
82,0,0.066,0.046,0.009,2.174,1.217,0.094,0.051,0.027,0.011,-0.03,-0.018,-0.01,0.044,0.051,0.048,0.1,0.062,-0.03,0.11,-0.021,0.051,0.488
82,0.004,-0.036,-0.047,0.005,-0.489,-0.436,-0.022,-0.03,-0.037,0.003,0.159,0.144,0.01,-0.024,-0.083,-0.064,-0.061,0.092,-0.161,-0.067,0.034,-0.002,0.524
82,-0.005,0.044,0.055,-0.005,0.607,0.469,0.021,0.039,0.047,-0.003,-0.135,-0.116,-0.017,0.004,0.027,0.02,0.072,-0.058,0.371,0.06,-0.108,0.007,0.512
82,-0.003,-0.025,-0.013,-0.006,1.8,0.561,0.097,-0.03,-0.02,-0.005,-0.089,-0.078,-0.009,-0.055,0.065,0.023,-0.017,-0.188,0.034,-0.163,-0.004,-0.038,0.61
82,0.008,0.009,-0.023,0.015,-0.231,0.093,-0.051,0.01,-0.024,0.016,-0.013,-0.021,0.006,-0.123,-0.076,-0.093,-0.035,-0.042,-0.13,0.074,-0.007,0.004,0.561
72,-0.003,0.005,-0.007,0.006,0.082,0.053,0.01,-0.029,-0.045,0.009,-0.132,-0.103,-0.026,-0.004,-0.05,-0.039,0.021,-0.066,-0.057,0.017,-0.053,-0.009,0.5
72,-0.119,-0.139,-0.131,-0.004,-0.123,-0.121,-0.001,-0.146,-0.138,-0.005,0.042,0.044,-0.001,-0.045,-0.105,-0.092,-0.232,-0.157,-0.067,-0.054,-0.07,-0.112,0.667
82,-0.001,0.099,0.064,0.015,0.099,0.135,-0.012,0.099,0.025,0.035,-0.02,-0.058,0.031,0.048,-0.01,0.002,0.17,0.169,0.166,-0.084,0.032,0.081,0.598
82,0.003,-0.009,0,-0.004,-0.047,-0.091,0.018,0.009,0.058,-0.024,-0.148,-0.108,-0.036,0.031,0.067,0.059,-0.11,-0.021,0.097,0.056,-0.04,-0.037,0.671
82,-0.001,-0.015,-0.046,0.015,0.374,0.28,0.024,-0.126,-0.182,0.033,0.011,-0.013,0.019,-0.217,-0.013,-0.065,0.044,-0.18,-0.023,-0.035,-0.061,0.022,0.646
82,-0.005,0.007,0.015,-0.003,0.086,0.06,0.008,-0.013,-0.003,-0.005,0.201,0.15,0.034,0.044,0.018,0.024,-0.014,0.116,0.184,-0.005,0.033,0.043,0.585
82,0.008,0.066,0.048,0.008,0.148,0.169,-0.006,0.046,0.007,0.018,-0.045,-0.016,-0.022,-0.071,0.072,0.032,0.164,0.154,-0.143,-0.102,-0.003,0.053,0.488
82,-0.006,-0.002,0.066,-0.029,0.155,0.244,-0.026,-0.033,0.017,-0.024,0.005,0.005,0,0.498,-0.011,0.094,-0.063,-0.124,-0.06,0.068,0.015,0.009,0.305
81,0.245,0.282,0.27,0.004,0.372,0.407,-0.009,0.265,0.237,0.011,0.296,0.298,-0.001,0.285,0.235,0.245,0.184,0.339,0.008,0.206,0.306,0.29,0.506
66,-0.194,-0.226,-0.182,-0.026,-0.11,-0.117,0.003,-0.244,-0.196,-0.03,-0.303,-0.31,0.008,-0.203,-0.193,-0.195,-0.189,-0.263,0.052,-0.181,-0.216,-0.234,0.591
82,0,-0.005,-0.012,0.003,-0.182,-0.219,0.016,0.03,0.049,-0.01,-0.064,-0.093,0.024,-0.108,0.038,0.005,-0.005,-0.036,-0.144,-0.02,-0.076,-0.027,0.683
82,-0.005,-0.012,-0.006,-0.003,-0.072,0.058,-0.049,0.001,-0.024,0.013,-0.018,0.007,-0.019,-0.176,-0.053,-0.084,0.037,0.129,0.039,-0.048,-0.043,-0.017,0.61
82,0.006,0.03,0.007,0.011,-0.097,-0.134,0.016,0.062,0.054,0.004,-0.054,-0.046,-0.006,0.047,-0.011,0.003,0.016,-0.108,0.021,0.027,0.018,0.004,0.756
82,-0.005,0.045,-0.026,0.032,0.265,0.219,0.014,0.001,-0.087,0.045,0.004,-0.001,0.004,-0.096,0.094,0.041,0.125,0.182,-0.008,-0.077,-0.054,0.049,0.805
82,-0.001,-0.032,0.021,-0.024,0.009,-0.005,0.005,-0.039,0.028,-0.032,0.004,-0.012,0.012,0.129,-0.017,0.02,-0.05,0.019,-0.095,-0.007,-0.03,-0.022,0.293
82,0,-0.031,-0.029,-0.001,0.069,0.03,0.013,-0.048,-0.043,-0.002,-0.063,-0.051,-0.009,-0.106,-0.002,-0.03,-0.052,-0.133,-0.002,0.048,0.017,-0.033,0.402
82,0.009,0.071,0.015,0.025,-0.21,-0.217,0.003,0.139,0.092,0.021,0.129,0.109,0.014,0.068,-0.001,0.017,0.075,-0.134,0.278,-0.026,0.089,0.063,0.549
82,-0.006,0.053,-0.014,0.028,-0.231,-0.258,0.012,0.156,0.106,0.021,0.062,0.051,0.008,0.002,-0.013,-0.009,0.069,0.069,0.092,0.161,0.045,0.028,0.439
82,0,-0.053,-0.033,-0.009,0.029,0.107,-0.026,-0.08,-0.09,0.005,-0.012,0.017,-0.022,-0.047,-0.039,-0.041,-0.085,-0.092,0.038,0.03,-0.01,-0.038,0.537
82,0,0.028,0.038,-0.004,0.181,0.192,-0.003,-0.013,-0.014,0,-0.076,-0.105,0.024,-0.007,0.086,0.06,0.008,0.031,-0.131,-0.133,-0.09,0.018,0.439
82,0.005,-0.092,-0.057,-0.016,0.42,0.296,0.032,-0.173,-0.137,-0.02,0,0.007,-0.005,-0.19,-0.022,-0.075,-0.019,-0.033,0.175,0.021,-0.122,-0.048,0.427
82,0.624,0.682,0.652,0.008,0.527,0.662,-0.029,0.709,0.65,0.016,1.176,1.019,0.054,0.629,0.66,0.65,0.623,0.755,0.122,0.56,0.863,0.752,0.38
50,-0.384,-0.397,-0.399,0.002,-0.342,-0.393,0.028,-0.406,-0.401,-0.004,-0.477,-0.452,-0.034,-0.431,-0.287,-0.34,-0.409,-0.541,-0.303,-0.393,-0.458,-0.409,0.439
82,-0.009,-0.018,-0.005,-0.006,-0.111,-0.062,-0.019,-0.001,0.009,-0.004,-0.136,-0.107,-0.024,0.092,-0.066,-0.013,0.013,0.219,0.162,-0.009,0.15,-0.047,0.183
82,0,-0.031,0.004,-0.016,-0.134,-0.084,-0.02,-0.01,0.027,-0.017,0.012,-0.037,0.036,0.043,-0.098,-0.056,0,0.24,-0.224,0.031,-0.062,-0.029,0.402
82,0.005,-0.005,0.014,-0.009,0.489,0.477,0.003,-0.069,-0.064,-0.002,-0.046,0.007,-0.039,-0.092,0.046,0,0.005,0.067,0.125,-0.002,0.033,0.008,0.427
82,-0.005,-0.046,-0.03,-0.008,1.623,1.063,0.079,-0.118,-0.109,-0.005,0.167,0.132,0.023,0.115,-0.025,0.017,-0.075,-0.092,-0.18,0.051,0.068,0.019,0.39
82,0.006,-0.035,-0.005,-0.015,0.255,0.245,0.002,-0.044,-0.019,-0.013,-0.015,0.048,-0.047,-0.036,-0.023,-0.027,-0.036,0.042,-0.039,0.058,-0.007,-0.028,0.585
82,0,-0.025,-0.014,-0.006,0,0.067,-0.019,-0.026,-0.019,-0.004,-0.041,-0.003,-0.031,-0.017,-0.057,-0.045,-0.035,0.017,-0.054,0.008,0.104,-0.028,0.622
82,-0.001,-0.041,-0.002,-0.02,0.009,0.038,-0.009,-0.043,-0.005,-0.02,-0.059,-0.04,-0.016,0.006,-0.042,-0.028,-0.041,-0.054,-0.143,-0.117,-0.005,-0.044,0.683
