G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
50,-0.39299999999999996,-0.39299999999999996,-0.40299999999999997,0.007,-0.521,-0.49700000000000005,-0.017,-0.371,-0.38299999999999995,0.008,-0.326,-0.304,-0.024,-0.36,-0.35200000000000004,-0.354,-0.4,-0.455,-0.373,-0.415,-0.35200000000000004,-0.389,0.244
82,0.005,0.025,0.047,-0.009,-0.019,-0.10099999999999999,0.03,0.032,0.085,-0.022,-0.049,-0.094,0.036,-0.031,0.008,-0.004,-0.077,-0.012,0.32799999999999996,-0.107,-0.086,0.008,0.293
82,-0.006,-0.1,-0.132,0.016,-0.415,-0.355,-0.034,-0.003,-0.047,0.021,-0.036000000000000004,-0.028999999999999998,-0.005,-0.261,-0.049,-0.128,-0.131,0.019,0.026000000000000002,0.043,-0.021,-0.11599999999999999,0.317
82,0.0,-0.032,0.012,-0.019,0.904,0.6990000000000001,0.039,-0.159,-0.122,-0.019,-0.121,-0.106,-0.012,-0.07,-0.022000000000000002,-0.040999999999999995,-0.013999999999999999,0.109,-0.017,-0.055999999999999994,0.013999999999999999,-0.006,0.439
82,0.01,0.055999999999999994,0.038,0.007,0.602,0.552,0.01,0.01,-0.025,0.016,0.11900000000000001,0.138,-0.013,0.191,0.132,0.154,0.192,-0.245,0.16399999999999998,-0.034,-0.098,0.085,0.159
82,0.0,-0.034,-0.027999999999999997,-0.003,-0.14800000000000002,-0.076,-0.026,-0.023,-0.021,-0.001,-0.052000000000000005,-0.105,0.042,0.03,-0.051,-0.022000000000000002,-0.032,0.182,-0.158,-0.045,-0.128,-0.042,0.134
82,-0.001,0.013999999999999999,0.024,-0.004,0.055999999999999994,0.05,0.002,0.01,0.02,-0.004,0.021,0.086,-0.045,0.034,-0.071,-0.037000000000000005,0.033,0.21100000000000002,0.017,0.214,0.233,0.017,0.268
82,-0.003,-0.039,0.031,-0.032,0.389,0.32799999999999996,0.015,-0.066,0.003,-0.033,-0.009000000000000001,0.006999999999999999,-0.011,0.213,0.033,0.086,-0.105,-0.077,-0.121,0.013000000000000001,0.015,-0.023,0.341
82,-0.003,-0.0,0.009000000000000001,-0.004,0.22899999999999998,0.235,-0.001,-0.012,-0.009000000000000001,-0.002,-0.129,-0.122,-0.006,-0.055999999999999994,-0.024,-0.034,0.025,-0.125,-0.003,-0.034,0.062,-0.023,0.573
82,0.004,0.001,-0.012,0.006,-0.256,-0.28600000000000003,0.013,0.018000000000000002,0.017,0.0,-0.027999999999999997,-0.001,-0.021,-0.006,0.009000000000000001,0.005,-0.049,0.147,-0.16399999999999998,-0.004,-0.003,-0.012,0.463
82,0.001,-0.05,-0.038,-0.006,0.37,0.295,0.017,-0.069,-0.064,-0.003,-0.098,-0.098,-0.0,-0.218,-0.039,-0.102,-0.059000000000000004,-0.102,0.067,-0.019,0.003,-0.053,0.646
82,-0.006,-0.05,-0.025,-0.013,-0.33299999999999996,-0.19399999999999998,-0.061,-0.031,-0.008,-0.011,-0.078,-0.076,-0.002,0.1,0.0,0.033,-0.016,-0.062,0.052000000000000005,0.043,-0.07400000000000001,-0.063,0.671
82,0.004,-0.01,0.016,-0.013,0.638,0.46399999999999997,0.038,-0.036000000000000004,-0.013000000000000001,-0.012,0.048,0.027999999999999997,0.015,0.151,0.016,0.057,-0.043,0.13699999999999998,0.149,-0.065,0.081,0.012,0.537
82,-0.003,0.02,-0.004,0.012,-0.07200000000000001,0.006999999999999999,-0.027,0.024,-0.004,0.014,0.11199999999999999,0.13699999999999998,-0.018,-0.033,0.046,0.021,-0.02,0.052000000000000005,0.10099999999999999,0.08900000000000001,-0.035,0.037000000000000005,0.537
82,-0.005,-0.016,0.006,-0.011,2.6189999999999998,1.4080000000000001,0.115,-0.047,-0.03,-0.009,0.039,-0.011000000000000001,0.039,0.005,0.035,0.025,-0.006,-0.006999999999999999,-0.069,-0.091,-0.057999999999999996,0.006999999999999999,0.524
82,0.011000000000000001,-0.015,-0.042,0.013,-0.023,-0.005,-0.004,-0.015,-0.043,0.014,-0.042,-0.045,0.003,-0.159,-0.049,-0.08800000000000001,-0.027999999999999997,0.049,0.034,-0.033,-0.078,-0.021,0.463
82,0.0,0.084,0.045,0.017,-0.218,-0.026000000000000002,-0.057,0.08900000000000001,0.047,0.019,0.064,0.040999999999999995,0.017,0.068,0.069,0.069,0.052000000000000005,-0.025,0.11199999999999999,0.024,-0.057,0.078,0.341
