G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,-0.006,0.025,0.003,0.009,0.265,0.233,0.009,-0.022000000000000002,-0.053,0.015,-0.02,-0.073,0.041,-0.11900000000000001,-0.004,-0.039,0.001,-0.013000000000000001,-0.20199999999999999,-0.10099999999999999,-0.179,0.031,0.524
82,0.01,-0.049,-0.02,-0.013,0.667,0.547,0.026,-0.122,-0.1,-0.011,-0.062,-0.035,-0.021,-0.066,-0.035,-0.045,0.055,-0.09300000000000001,0.03,-0.13699999999999998,0.053,-0.026000000000000002,0.5
82,0.639,0.878,0.779,0.024,0.318,0.289,0.008,0.9640000000000001,0.88,0.02,0.797,0.711,0.035,0.664,0.758,0.728,0.602,0.498,1.192,0.762,1.104,0.835,0.66
50,-0.392,-0.391,-0.389,-0.001,-0.239,-0.256,0.007,-0.409,-0.41100000000000003,0.001,-0.436,-0.414,-0.026,-0.41600000000000004,-0.344,-0.369,-0.37,-0.23600000000000002,-0.517,-0.349,-0.42200000000000004,-0.39399999999999996,0.5
82,-0.001,-0.024,-0.006,-0.008,-0.483,-0.45399999999999996,-0.018,0.091,0.147,-0.023,0.053,0.083,-0.02,0.1,-0.008,0.027000000000000003,0.003,-0.065,0.215,0.006,-0.016,-0.043,0.549
82,0.0,-0.114,-0.022000000000000002,-0.045,-0.08800000000000001,0.01,-0.037,-0.12,-0.032,-0.047,-0.045,-0.115,0.055,0.109,-0.075,-0.022000000000000002,-0.188,0.047,-0.106,0.078,-0.039,-0.099,0.732
82,-0.004,-0.07400000000000001,-0.038,-0.019,0.18899999999999997,0.165,0.008,-0.121,-0.09,-0.019,-0.064,-0.095,0.023,-0.159,-0.023,-0.066,-0.08800000000000001,-0.013000000000000001,-0.168,-0.106,-0.01,-0.057,0.695
82,0.01,0.036000000000000004,0.002,0.016,0.327,0.242,0.024,-0.003,-0.045,0.022,0.036000000000000004,0.051,-0.009,-0.024,0.043,0.021,0.102,-0.016,0.07,-0.023,0.008,0.049,0.61
82,-0.008,0.026000000000000002,0.026000000000000002,-0.0,0.243,0.27899999999999997,-0.01,0.002,-0.013000000000000001,0.008,-0.127,-0.06,-0.052,0.132,-0.08199999999999999,-0.02,0.06,0.26,-0.024,-0.071,-0.11,0.002,0.5
82,0.009000000000000001,0.011000000000000001,-0.055,0.032,0.609,0.462,0.033,-0.027000000000000003,-0.10400000000000001,0.04,0.076,0.1,-0.017,-0.11199999999999999,0.102,0.03,0.08900000000000001,-0.157,0.272,0.028999999999999998,-0.026000000000000002,0.039,0.256
82,-0.004,-0.024,-0.021,-0.001,-0.27,-0.19399999999999998,-0.034,-0.002,-0.001,-0.0,-0.069,-0.073,0.004,-0.05,-0.040999999999999995,-0.044000000000000004,-0.009000000000000001,0.068,0.19899999999999998,-0.001,0.001,-0.040999999999999995,0.378
82,-0.001,-0.046,-0.036000000000000004,-0.005,1.328,0.919,0.063,-0.094,-0.08800000000000001,-0.003,-0.11699999999999999,-0.102,-0.013,-0.054000000000000006,-0.015,-0.027999999999999997,-0.092,-0.024,0.040999999999999995,-0.011000000000000001,0.001,-0.045,0.22
