G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
50,-0.391,-0.37200000000000005,-0.37799999999999995,0.004,0.049,0.032,0.005,-0.423,-0.444,0.017,-0.391,-0.38299999999999995,-0.01,-0.37799999999999995,-0.355,-0.36200000000000004,-0.374,-0.434,-0.3,-0.436,-0.409,-0.36,0.134
82,-0.01,-0.08800000000000001,-0.040999999999999995,-0.021,-0.547,-0.478,-0.049,0.04,0.109,-0.029,0.094,0.078,0.011,0.046,-0.12,-0.07200000000000001,-0.18100000000000002,0.32,-0.193,-0.035,0.086,-0.09,0.256
82,0.005,-0.022000000000000002,0.005,-0.012,0.602,0.49,0.026,-0.11800000000000001,-0.09699999999999999,-0.011,-0.061,-0.083,0.018,-0.06,-0.013999999999999999,-0.027999999999999997,0.021,-0.035,-0.184,0.07400000000000001,-0.052000000000000005,0.001,0.427
82,-0.008,-0.031,0.03,-0.029,-0.039,-0.01,-0.01,-0.03,0.039,-0.034,-0.051,-0.057,0.005,0.016,0.035,0.03,0.008,-0.21100000000000002,0.021,-0.084,-0.08800000000000001,-0.036000000000000004,0.5
82,0.011000000000000001,-0.018000000000000002,-0.047,0.014,1.429,0.943,0.071,-0.10099999999999999,-0.14300000000000002,0.024,-0.022000000000000002,-0.049,0.02,-0.059000000000000004,-0.061,-0.06,0.040999999999999995,-0.027999999999999997,-0.147,-0.028999999999999998,0.071,0.011000000000000001,0.512
82,-0.004,-0.057999999999999996,-0.069,0.005,0.23199999999999998,0.315,-0.019,-0.071,-0.094,0.012,-0.025,0.027000000000000003,-0.038,-0.127,-0.003,-0.044000000000000004,0.016,0.043,0.214,0.006,-0.055,-0.047,0.439
82,0.003,0.027999999999999997,-0.013000000000000001,0.018,0.095,0.086,0.003,0.025,-0.019,0.02,0.16899999999999998,0.142,0.018,-0.062,0.09,0.035,0.11699999999999999,-0.158,0.226,-0.023,0.027999999999999997,0.055,0.293
82,0.003,-0.16399999999999998,-0.168,0.002,-0.58,-0.605,0.018,-0.129,-0.10800000000000001,-0.011,-0.11599999999999999,-0.087,-0.024,-0.11199999999999999,-0.07,-0.086,-0.225,-0.09699999999999999,0.135,0.086,-0.11199999999999999,-0.168,0.244
82,-0.004,0.05,0.106,-0.024,0.316,0.564,-0.053,0.032,0.064,-0.014,-0.006,0.027999999999999997,-0.026,0.3,-0.001,0.094,-0.11900000000000001,0.052000000000000005,0.23399999999999999,0.17300000000000001,0.092,0.046,0.524
82,-0.004,-0.025,-0.015,-0.005,0.0,0.001,-0.0,-0.027000000000000003,-0.017,-0.005,-0.046,-0.049,0.002,-0.031,0.008,-0.005,-0.003,0.004,-0.245,-0.073,-0.02,-0.028999999999999998,0.537
82,0.005,0.011000000000000001,0.022000000000000002,-0.005,0.188,0.203,-0.004,0.002,0.009000000000000001,-0.003,-0.011000000000000001,0.011000000000000001,-0.017,0.037000000000000005,0.028999999999999998,0.032,-0.008,-0.025,0.087,0.033,0.053,0.011000000000000001,0.659
82,0.0,0.006999999999999999,0.001,0.003,0.8109999999999999,0.43700000000000006,0.071,-0.016,-0.021,0.002,-0.068,-0.109,0.035,-0.10099999999999999,0.031,-0.016,-0.006999999999999999,0.10300000000000001,-0.048,-0.025,-0.092,0.0,0.451
82,0.001,0.011000000000000001,0.011000000000000001,-0.0,0.493,0.282,0.038,0.001,-0.0,0.001,0.024,0.063,-0.029,0.057999999999999996,0.022000000000000002,0.034,0.083,-0.087,0.0,-0.09,0.009000000000000001,0.017,0.573
82,-0.004,-0.044000000000000004,-0.013999999999999999,-0.015,-0.027000000000000003,0.298,-0.078,-0.044000000000000004,-0.023,-0.011,-0.043,-0.059000000000000004,0.013,-0.081,0.006,-0.026000000000000002,-0.055999999999999994,-0.076,-0.006999999999999999,-0.033,0.006,-0.044000000000000004,0.634
82,0.001,-0.015,-0.001,-0.007,-0.052000000000000005,-0.078,0.009,-0.013999999999999999,0.002,-0.008,-0.084,-0.045,-0.033,0.175,-0.057999999999999996,0.016,-0.087,0.257,0.205,0.027999999999999997,-0.055999999999999994,-0.03,0.463
82,0.004,-0.004,-0.002,-0.001,2.208,1.024,0.111,-0.018000000000000002,-0.018000000000000002,0.0,0.01,-0.002,0.01,-0.067,-0.032,-0.043,0.062,-0.099,0.0,-0.102,0.09,0.004,0.549
82,-0.005,-0.006999999999999999,0.045,-0.026,-0.4,-0.154,-0.078,-0.003,0.049,-0.026,-0.081,-0.095,0.012,0.057,0.033,0.040999999999999995,0.027999999999999997,0.188,-0.043,0.018000000000000002,-0.019,-0.026000000000000002,0.561
82,-0.006,0.052000000000000005,-0.038,0.044,0.33299999999999996,0.027999999999999997,0.062,0.05,-0.039,0.044,-0.006999999999999999,-0.024,0.013,-0.133,-0.022000000000000002,-0.06,0.11900000000000001,-0.078,-0.032,0.018000000000000002,0.011000000000000001,0.039,0.366
82,0.006,0.09300000000000001,0.066,0.012,-0.639,-0.431,-0.119,0.111,0.083,0.012,0.276,0.20199999999999999,0.046,0.011000000000000001,-0.011000000000000001,-0.003,-0.024,-0.035,-0.059000000000000004,-0.057999999999999996,0.1,0.125,0.573
84,-0.001,0.027000000000000003,0.035,-0.004,0.8640000000000001,0.745,0.015,0.022000000000000002,0.026000000000000002,-0.002,0.018000000000000002,0.048,-0.022,0.02,0.09699999999999999,0.071,-0.003,-0.086,0.076,-0.036000000000000004,-0.037000000000000005,0.027000000000000003,0.44
84,0.002,0.113,-0.035,0.067,-0.794,-0.6859999999999999,-0.114,0.141,-0.006999999999999999,0.067,0.149,0.121,0.02,-0.11699999999999999,-0.062,-0.081,0.223,0.639,0.228,0.233,-0.006999999999999999,0.109,0.56
