G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,-0.001,-0.038,-0.011000000000000001,-0.013,-0.353,-0.253,-0.048,0.025,0.055999999999999994,-0.015,0.017,-0.015,0.023,0.026000000000000002,0.011000000000000001,0.016,0.033,-0.086,0.067,0.019,-0.036000000000000004,-0.047,0.598
82,-0.003,-0.021,-0.033,0.006,0.044000000000000004,0.032,0.004,-0.033,-0.05,0.009,0.049,-0.026000000000000002,0.051,-0.08800000000000001,-0.032,-0.05,-0.027999999999999997,0.077,0.043,-0.015,0.037000000000000005,-0.004,0.537
82,0.01,-0.048,-0.063,0.007,0.039,0.073,-0.011,-0.062,-0.092,0.015,-0.012,0.040999999999999995,-0.035,-0.142,0.055,-0.015,-0.047,-0.111,-0.107,0.136,-0.08199999999999999,-0.036000000000000004,0.537
82,-0.003,-0.046,-0.039,-0.003,0.6990000000000001,0.644,0.012,-0.111,-0.11900000000000001,0.004,-0.127,-0.069,-0.046,0.038,-0.006999999999999999,0.009000000000000001,-0.10800000000000001,-0.102,0.142,0.002,0.10800000000000001,-0.039,0.573
82,-0.008,0.003,0.011000000000000001,-0.004,-0.011000000000000001,-0.087,0.027,0.004,0.024,-0.009,-0.063,-0.061,-0.002,0.062,-0.019,0.008,0.051,-0.034,-0.038,-0.004,-0.034,-0.012,0.622
82,0.001,-0.033,-0.001,-0.015,-0.154,-0.107,-0.018,-0.021,0.013999999999999999,-0.017,0.023,0.036000000000000004,-0.009,-0.053,-0.016,-0.028999999999999998,-0.046,0.023,0.037000000000000005,-0.085,-0.046,-0.026000000000000002,0.695
82,-0.001,-0.027999999999999997,-0.002,-0.013,-0.047,0.044000000000000004,-0.033,-0.026000000000000002,-0.009000000000000001,-0.009,-0.027999999999999997,-0.03,0.001,0.077,-0.005,0.021,-0.084,0.04,0.0,0.015,0.004,-0.028999999999999998,0.768
82,0.001,0.001,-0.024,0.012,0.795,0.6,0.041,-0.043,-0.07400000000000001,0.016,-0.059000000000000004,-0.07200000000000001,0.01,-0.113,0.004,-0.037000000000000005,0.081,-0.033,0.126,-0.035,-0.036000000000000004,0.004,0.72
82,0.003,-0.033,-0.032,-0.001,-0.12,-0.124,0.001,-0.027999999999999997,-0.023,-0.002,0.135,0.132,0.002,-0.021,0.07200000000000001,0.038,-0.057,-0.095,-0.062,-0.055,0.011000000000000001,-0.003,0.476
82,0.005,0.009000000000000001,0.045,-0.017,0.846,0.6970000000000001,0.027,-0.018000000000000002,0.01,-0.014,-0.139,-0.106,-0.029,0.106,-0.044000000000000004,0.006,-0.040999999999999995,0.14,0.11800000000000001,0.062,-0.031,-0.013000000000000001,0.646
82,-0.004,0.003,0.028999999999999998,-0.013,0.19399999999999998,0.121,0.019,-0.002,0.025,-0.013,-0.084,-0.078,-0.005,0.06,0.032,0.040999999999999995,-0.022000000000000002,-0.053,-0.10300000000000001,-0.126,0.004,-0.015,0.598
82,-0.003,0.011000000000000001,-0.004,0.008,0.324,0.233,0.02,0.005,-0.013999999999999999,0.009,0.059000000000000004,0.046,0.01,0.023,0.042,0.036000000000000004,0.08199999999999999,-0.107,0.087,0.011000000000000001,-0.055999999999999994,0.024,0.488
82,-0.001,-0.026000000000000002,-0.013000000000000001,-0.007,0.451,0.361,0.017,-0.033,-0.023,-0.005,0.07,0.049,0.015,-0.040999999999999995,0.008,-0.009000000000000001,-0.02,0.046,-0.31,0.032,0.127,-0.003,0.512
82,0.004,0.021,0.026000000000000002,-0.002,1.04,0.5660000000000001,0.059,0.013999999999999999,0.016,-0.001,0.006999999999999999,0.011000000000000001,-0.003,-0.039,0.047,0.016,0.069,0.009000000000000001,0.3,-0.001,-0.083,0.021,0.585
82,0.003,0.05,0.009000000000000001,0.02,-0.28600000000000003,-0.14,-0.04,0.053,0.012,0.02,0.07200000000000001,0.05,0.015,0.06,-0.078,-0.032,0.026000000000000002,0.087,0.034,-0.008,0.08900000000000001,0.053,0.561
82,-0.001,-0.047,-0.009000000000000001,-0.019,0.207,0.071,0.026,-0.049,-0.01,-0.02,0.079,0.052000000000000005,0.018,0.033,0.011000000000000001,0.018000000000000002,-0.012,0.061,0.046,0.076,-0.026000000000000002,-0.022000000000000002,0.512
82,-0.004,-0.03,-0.046,0.008,0.16,-0.054000000000000006,0.038,-0.031,-0.046,0.008,0.09300000000000001,0.08900000000000001,0.002,-0.081,-0.013999999999999999,-0.037000000000000005,-0.085,-0.08199999999999999,-0.235,-0.084,-0.011000000000000001,-0.008,0.463
82,0.004,0.098,0.051,0.021,-0.038,0.121,-0.028,0.099,0.05,0.022,0.008,0.043,-0.025,-0.04,-0.008,-0.019,0.182,0.086,0.017,-0.022000000000000002,0.04,0.081,0.549
