G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,0.004,-0.057999999999999996,-0.054000000000000006,-0.002,0.16399999999999998,0.15,0.004,-0.11,-0.11800000000000001,0.004,-0.021,-0.027999999999999997,0.006,-0.136,0.094,0.012,-0.032,-0.091,0.33899999999999997,0.0,-0.07200000000000001,-0.035,0.561
82,-0.006,-0.0,-0.002,0.001,0.05,0.009000000000000001,0.014,-0.011000000000000001,-0.006,-0.003,0.08,0.033,0.033,0.071,-0.055,-0.013999999999999999,-0.084,0.045,-0.226,0.006,-0.05,0.017,0.512
82,0.005,-0.08,-0.051,-0.014,1.011,0.904,0.018,-0.179,-0.179,0.0,-0.094,-0.059000000000000004,-0.028,-0.11699999999999999,-0.062,-0.081,-0.145,-0.193,-0.08199999999999999,-0.025,0.11,-0.048,0.695
82,-0.004,-0.043,-0.032,-0.005,-0.298,-0.22899999999999998,-0.032,-0.01,0.002,-0.006,-0.055999999999999994,-0.068,0.01,-0.031,0.034,0.011000000000000001,-0.013000000000000001,0.135,0.615,-0.065,-0.10099999999999999,-0.055999999999999994,0.524
82,-0.004,-0.028999999999999998,-0.027000000000000003,-0.001,0.8190000000000001,0.604,0.042,-0.083,-0.08900000000000001,0.004,0.086,0.071,0.011,0.002,-0.062,-0.04,-0.018000000000000002,0.016,-0.131,0.067,0.02,0.012,0.463
82,0.008,0.043,0.035,0.003,-0.225,-0.19699999999999998,-0.011,0.066,0.065,0.0,-0.254,-0.185,-0.068,0.043,0.032,0.036000000000000004,0.139,0.08800000000000001,-0.14400000000000002,0.019,0.002,-0.032,0.524
82,0.001,-0.02,0.028999999999999998,-0.023,1.185,1.034,0.022,-0.065,-0.033,-0.016,0.047,0.0,0.036,-0.03,0.107,0.055999999999999994,0.024,0.017,0.059000000000000004,-0.031,-0.055,0.011000000000000001,0.5
82,-0.004,0.001,-0.028999999999999998,0.015,0.127,0.035,0.025,-0.003,-0.033,0.015,-0.10400000000000001,-0.061,-0.037,-0.07200000000000001,-0.055999999999999994,-0.062,-0.085,-0.122,-0.255,-0.031,-0.005,-0.022000000000000002,0.634
82,0.001,-0.009000000000000001,0.018000000000000002,-0.013,0.294,0.408,-0.024,-0.017,0.002,-0.009,0.158,0.11,0.033,0.11699999999999999,-0.026000000000000002,0.022000000000000002,-0.035,0.287,-0.11699999999999999,0.069,-0.083,0.028999999999999998,0.61
82,0.003,0.002,-0.005,0.004,-0.37,-0.336,-0.016,0.018000000000000002,0.015,0.001,-0.07200000000000001,-0.083,0.009,-0.09,-0.04,-0.057999999999999996,-0.006999999999999999,-0.09300000000000001,0.051,-0.042,-0.047,-0.02,0.695
82,-0.004,-0.003,0.016,-0.009,3.091,1.56,0.119,-0.033,-0.021,-0.006,0.02,-0.016,0.027,0.081,0.03,0.048,0.026000000000000002,-0.049,0.177,-0.138,-0.008,0.013000000000000001,0.61
82,-0.003,0.001,-0.013000000000000001,0.007,-0.5479999999999999,-0.294,-0.112,0.013000000000000001,-0.003,0.008,0.111,0.14,-0.02,0.076,0.026000000000000002,0.042,0.008,0.107,-0.198,0.005,0.06,0.019,0.415
82,0.0,0.066,0.046,0.009,2.174,1.217,0.094,0.051,0.027000000000000003,0.011,-0.03,-0.018000000000000002,-0.01,0.044000000000000004,0.051,0.048,0.1,0.062,-0.03,0.11,-0.021,0.051,0.488
82,0.004,-0.036000000000000004,-0.047,0.005,-0.489,-0.436,-0.022,-0.03,-0.037000000000000005,0.003,0.159,0.14400000000000002,0.01,-0.024,-0.083,-0.064,-0.061,0.092,-0.161,-0.067,0.034,-0.002,0.524
82,-0.005,0.044000000000000004,0.055,-0.005,0.607,0.469,0.021,0.039,0.047,-0.003,-0.135,-0.11599999999999999,-0.017,0.004,0.027000000000000003,0.02,0.07200000000000001,-0.057999999999999996,0.371,0.06,-0.10800000000000001,0.006999999999999999,0.512
82,-0.003,-0.025,-0.013000000000000001,-0.006,1.8,0.561,0.097,-0.03,-0.02,-0.005,-0.08900000000000001,-0.078,-0.009,-0.055,0.065,0.023,-0.017,-0.188,0.034,-0.163,-0.004,-0.038,0.61
82,0.008,0.009000000000000001,-0.023,0.015,-0.231,0.09300000000000001,-0.051,0.01,-0.024,0.016,-0.013000000000000001,-0.021,0.006,-0.12300000000000001,-0.076,-0.09300000000000001,-0.035,-0.042,-0.13,0.07400000000000001,-0.006999999999999999,0.004,0.561
