G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,-0.009000000000000001,-0.025,-0.084,0.027,0.45799999999999996,0.35700000000000004,0.026,-0.1,-0.16899999999999998,0.037,-0.08199999999999999,-0.125,0.035,-0.26899999999999996,-0.099,-0.149,0.083,0.057,0.264,-0.085,-0.133,-0.013000000000000001,0.39
82,0.001,-0.040999999999999995,0.037000000000000005,-0.035,-0.114,-0.091,-0.009,-0.028999999999999998,0.066,-0.043,-0.177,-0.109,-0.06,0.20800000000000002,0.068,0.106,-0.046,-0.078,0.637,0.012,-0.027999999999999997,-0.076,0.512
82,0.6459999999999999,0.8340000000000001,0.7859999999999999,0.012,0.77,0.8009999999999999,-0.006,0.845,0.782,0.016,1.0590000000000002,0.953,0.04,0.516,0.741,0.6729999999999999,0.6920000000000001,0.498,0.312,0.63,0.7659999999999999,0.878,0.58
50,-0.396,-0.42,-0.41700000000000004,-0.002,-0.154,-0.276,0.053,-0.45,-0.441,-0.008,-0.442,-0.439,-0.004,-0.42,-0.396,-0.40399999999999997,-0.368,-0.345,-0.395,-0.341,-0.369,-0.415,0.451
82,0.006,0.012,0.046,-0.015,-0.49700000000000005,-0.374,-0.076,0.14400000000000002,0.183,-0.016,0.146,0.147,-0.001,0.217,0.02,0.07400000000000001,0.027999999999999997,0.073,0.21600000000000003,0.151,0.09300000000000001,-0.0,0.659
82,0.0,0.006,-0.004,0.005,0.068,0.11,-0.015,-0.009000000000000001,-0.037000000000000005,0.014,-0.10300000000000001,-0.096,-0.006,-0.028999999999999998,-0.061,-0.052000000000000005,-0.035,0.249,-0.196,-0.14300000000000002,-0.154,-0.013000000000000001,0.561
82,0.005,-0.08199999999999999,-0.077,-0.002,0.10300000000000001,-0.033,0.05,-0.11699999999999999,-0.08900000000000001,-0.015,0.151,0.13699999999999998,0.01,-0.077,0.107,0.051,-0.14,-0.282,-0.162,-0.078,-0.092,-0.028999999999999998,0.341
82,0.0,-0.034,-0.055,0.01,0.38,0.341,0.01,-0.087,-0.124,0.02,0.14800000000000002,0.132,0.011,-0.067,-0.05,-0.055,0.059000000000000004,0.171,0.359,0.066,0.11199999999999999,0.013000000000000001,0.244
82,-0.003,-0.03,-0.027000000000000003,-0.001,0.226,0.146,0.022,-0.055,-0.052000000000000005,-0.002,-0.121,-0.124,0.002,-0.20600000000000002,0.002,-0.07200000000000001,-0.09,0.038,0.24100000000000002,0.073,0.10800000000000001,-0.037000000000000005,0.488
82,0.0,0.024,0.05,-0.012,0.77,0.726,0.008,-0.017,-0.006,-0.005,-0.08900000000000001,-0.07200000000000001,-0.014,0.069,-0.044000000000000004,-0.006,0.022000000000000002,0.062,-0.303,-0.05,0.061,0.017,0.585
