G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
50,-0.391,-0.433,-0.43700000000000006,0.003,-0.473,-0.479,0.005,-0.424,-0.423,-0.001,-0.397,-0.39399999999999996,-0.004,-0.511,-0.375,-0.415,-0.42,-0.508,-0.29100000000000004,-0.39299999999999996,-0.478,-0.429,0.671
82,-0.003,0.01,0.015,-0.002,-0.192,-0.172,-0.009,0.07400000000000001,0.095,-0.009,0.057999999999999996,0.03,0.02,0.07400000000000001,0.006999999999999999,0.026000000000000002,0.013000000000000001,0.023,-0.023,-0.061,0.033,0.001,0.744
82,0.001,-0.027999999999999997,-0.018000000000000002,-0.005,0.228,0.27899999999999997,-0.015,-0.08800000000000001,-0.106,0.01,-0.064,-0.075,0.009,-0.042,-0.037000000000000005,-0.039,-0.01,0.132,0.0,-0.063,-0.111,-0.017,0.512
82,-0.001,-0.077,-0.057999999999999996,-0.009,0.266,0.23399999999999999,0.01,-0.132,-0.12,-0.007,-0.01,0.025,-0.025,-0.085,0.098,0.039,-0.015,-0.133,0.473,0.08,0.079,-0.046,0.39
82,0.0,-0.017,-0.023,0.003,0.294,0.18600000000000003,0.031,-0.053,-0.057999999999999996,0.003,-0.1,-0.04,-0.049,-0.11599999999999999,-0.055999999999999994,-0.076,-0.040999999999999995,0.03,-0.203,-0.018000000000000002,-0.012,-0.021,0.512
82,-0.01,0.022000000000000002,0.006999999999999999,0.007,0.012,0.061,-0.016,0.024,-0.002,0.012,-0.086,-0.102,0.014,0.08900000000000001,0.01,0.035,0.1,0.055999999999999994,0.069,0.022000000000000002,0.006,-0.002,0.439
82,0.009000000000000001,-0.04,-0.03,-0.005,0.29600000000000004,0.252,0.012,-0.068,-0.063,-0.003,0.038,0.063,-0.019,-0.045,0.008,-0.01,-0.035,-0.091,-0.062,-0.065,0.106,-0.013000000000000001,0.463
82,0.003,-0.006999999999999999,-0.011000000000000001,0.002,0.836,0.619,0.04,-0.045,-0.055,0.005,0.115,0.01,0.075,-0.037000000000000005,0.027999999999999997,0.005,-0.081,-0.114,-0.036000000000000004,-0.11199999999999999,-0.125,0.031,0.293
82,0.003,-0.03,-0.027999999999999997,-0.001,0.591,0.547,0.008,-0.047,-0.053,0.003,0.184,0.138,0.028,-0.008,-0.005,-0.006,-0.027000000000000003,0.027000000000000003,-0.003,-0.004,-0.02,0.012,0.22
82,-0.006,0.05,0.032,0.008,-0.09300000000000001,0.006999999999999999,-0.032,0.055,0.033,0.01,-0.057,-0.036000000000000004,-0.015,-0.051,0.046,0.01,-0.001,-0.011000000000000001,-0.049,-0.099,-0.0,0.028999999999999998,0.183
