G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,-0.003,-0.044000000000000004,-0.017,-0.014,-0.254,-0.257,0.001,-0.019,0.024,-0.022,0.1,0.094,0.004,0.08199999999999999,-0.002,0.021,-0.059000000000000004,-0.134,-0.013999999999999999,0.001,-0.01,-0.021,0.78
82,0.003,0.001,-0.031,0.016,-0.114,-0.11,-0.002,0.016,-0.016,0.017,0.05,0.05,0.001,-0.105,0.016,-0.02,0.027999999999999997,0.121,0.0,0.036000000000000004,-0.032,0.006,0.671
82,0.0,-0.035,0.012,-0.024,0.252,0.265,-0.004,-0.065,-0.024,-0.022,-0.08800000000000001,-0.073,-0.012,0.136,-0.016,0.024,-0.052000000000000005,-0.12,0.066,-0.057,0.0,-0.037000000000000005,0.732
82,-0.003,0.011000000000000001,-0.057999999999999996,0.035,0.682,0.433,0.056,-0.027999999999999997,-0.102,0.04,0.10099999999999999,0.044000000000000004,0.041,-0.175,0.011000000000000001,-0.046,0.035,0.009000000000000001,0.077,0.08199999999999999,0.028999999999999998,0.045,0.646
82,0.004,-0.039,-0.013999999999999999,-0.012,0.377,0.35,0.006,-0.055999999999999994,-0.038,-0.009,-0.077,-0.045,-0.025,0.017,-0.032,-0.017,0.001,0.006999999999999999,0.057999999999999996,-0.062,0.012,-0.040999999999999995,0.573
82,-0.006,-0.013000000000000001,-0.006,-0.004,-0.177,-0.096,-0.031,-0.005,0.001,-0.003,-0.027999999999999997,0.0,-0.022,-0.051,-0.031,-0.037000000000000005,-0.005,0.043,-0.23199999999999998,0.005,0.125,-0.019,0.671
82,0.005,0.051,0.05,0.0,0.068,0.0,0.022,0.051,0.054000000000000006,-0.002,0.005,0.006999999999999999,-0.002,0.265,0.027999999999999997,0.08900000000000001,-0.013000000000000001,0.09699999999999999,-0.006999999999999999,-0.031,-0.027999999999999997,0.040999999999999995,0.659
82,-0.003,-0.035,-0.008,-0.013,-0.345,-0.273,-0.036,-0.012,0.019,-0.016,0.040999999999999995,-0.005,0.035,-0.09,-0.011000000000000001,-0.033,0.002,-0.037000000000000005,-0.081,-0.07400000000000001,-0.11599999999999999,-0.027000000000000003,0.671
82,0.005,0.047,-0.0,0.023,0.982,0.6579999999999999,0.059,0.012,-0.040999999999999995,0.027,-0.11199999999999999,-0.094,-0.015,-0.092,-0.040999999999999995,-0.055999999999999994,0.049,-0.06,-0.158,-0.08,0.07200000000000001,0.02,0.622
82,0.001,-0.087,-0.07,-0.009,-0.11599999999999999,-0.059000000000000004,-0.019,-0.086,-0.071,-0.008,0.171,0.141,0.02,-0.015,0.021,0.011000000000000001,-0.124,-0.066,-0.07,0.034,-0.046,-0.035,0.573
82,-0.003,-0.0,-0.055999999999999994,0.027,-0.07200000000000001,-0.098,0.009,0.003,-0.053,0.028,0.039,0.006,0.023,-0.107,0.039,-0.008,0.075,-0.077,-0.002,0.055999999999999994,-0.026000000000000002,0.006,0.537
82,-0.001,0.009000000000000001,0.061,-0.024,2.971,1.651,0.103,-0.021,0.022000000000000002,-0.021,-0.10099999999999999,-0.113,0.01,0.11800000000000001,-0.009000000000000001,0.028999999999999998,0.019,0.165,-0.057,-0.076,0.001,-0.003,0.512
82,0.001,-0.006999999999999999,-0.03,0.011,-0.66,-0.45,-0.128,0.013000000000000001,-0.012,0.012,0.027999999999999997,0.107,-0.055,-0.012,-0.028999999999999998,-0.024,0.026000000000000002,0.006999999999999999,-0.044000000000000004,-0.036000000000000004,0.039,-0.006999999999999999,0.5
82,-0.001,-0.035,0.008,-0.022,0.02,-0.032,0.017,-0.037000000000000005,0.01,-0.024,-0.11199999999999999,-0.10099999999999999,-0.009,-0.013999999999999999,0.013000000000000001,0.005,-0.039,0.024,0.154,0.043,-0.009000000000000001,-0.052000000000000005,0.549
82,0.001,0.023,-0.013999999999999999,0.018,1.295,0.732,0.078,0.006999999999999999,-0.033,0.02,0.147,0.11,0.025,0.003,-0.011000000000000001,-0.006999999999999999,0.025,-0.083,0.015,-0.10300000000000001,-0.019,0.055,0.366
82,-0.001,-0.042,-0.013999999999999999,-0.014,1.0,0.887,0.014,-0.048,-0.026000000000000002,-0.011,0.076,0.069,0.005,-0.047,0.08,0.038,0.14800000000000002,0.083,0.667,0.17300000000000001,-0.08199999999999999,-0.017,0.305
82,0.003,0.10400000000000001,0.091,0.006,-0.47600000000000003,-0.405,-0.031,0.11199999999999999,0.10300000000000001,0.004,0.075,0.09699999999999999,-0.016,0.192,0.016,0.068,-0.027000000000000003,0.099,-0.075,0.008,0.040999999999999995,0.096,0.293
82,-0.004,-0.015,0.001,-0.008,-0.28800000000000003,-0.11900000000000001,-0.061,-0.01,0.005,-0.007,0.015,0.071,-0.042,-0.005,-0.013999999999999999,-0.012,-0.027999999999999997,-0.028999999999999998,0.066,-0.078,0.052000000000000005,-0.011000000000000001,0.317
