G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%
82,-0.008,-0.02,-0.001,-0.008,0.10800000000000001,0.096,0.004,-0.044000000000000004,-0.025,-0.009,-0.024,-0.013000000000000001,-0.008,-0.048,0.015,-0.005,-0.078,-0.147,0.034,0.009000000000000001,-0.07,-0.013000000000000001,0.439
82,0.01,-0.044000000000000004,0.012,-0.026,-0.069,-0.025,-0.016,-0.039,0.022000000000000002,-0.03,0.09,0.045,0.03,0.115,0.024,0.052000000000000005,-0.006,0.043,0.073,-0.032,-0.022000000000000002,-0.023,0.354
82,-0.008,0.022000000000000002,-0.039,0.028,0.5379999999999999,0.307,0.056,-0.040999999999999995,-0.102,0.032,-0.057,-0.046,-0.008,-0.08,0.055,0.009000000000000001,-0.07400000000000001,-0.107,-0.055,0.016,-0.067,0.028999999999999998,0.207
82,0.005,-0.085,-0.038,-0.022,0.313,0.265,0.012,-0.11699999999999999,-0.078,-0.021,-0.022000000000000002,-0.023,0.001,-0.05,-0.139,-0.11,-0.168,-0.025,0.033,-0.095,0.217,-0.062,0.329
82,-0.001,-0.057,-0.023,-0.017,0.895,0.6920000000000001,0.032,-0.094,-0.07400000000000001,-0.011,-0.034,-0.023,-0.008,-0.053,0.021,-0.004,-0.033,-0.047,-0.14300000000000002,0.102,-0.079,-0.038,0.5
82,-0.001,0.059000000000000004,0.036000000000000004,0.011,-0.083,-0.022000000000000002,-0.018,0.065,0.04,0.012,-0.024,-0.021,-0.003,0.045,-0.013999999999999999,0.005,0.092,0.027999999999999997,-0.013999999999999999,0.054000000000000006,0.025,0.040999999999999995,0.549
82,0.001,-0.013000000000000001,-0.033,0.009,0.28300000000000003,0.157,0.028,-0.023,-0.045,0.011,0.003,-0.022000000000000002,0.018,-0.091,-0.043,-0.059000000000000004,-0.031,0.13699999999999998,-0.018000000000000002,-0.11800000000000001,-0.083,-0.006,0.378
82,0.0,0.022000000000000002,0.067,-0.021,1.018,0.887,0.017,0.005,0.039,-0.016,-0.121,-0.075,-0.036,0.18,0.057999999999999996,0.096,0.071,-0.073,0.0,-0.07,0.099,-0.002,0.366
82,-0.003,-0.059000000000000004,-0.077,0.01,0.037000000000000005,-0.017,0.013,-0.06,-0.079,0.01,0.13,0.107,0.015,-0.087,-0.009000000000000001,-0.034,-0.10400000000000001,-0.04,-0.043,-0.071,-0.04,-0.023,0.256
82,0.003,0.105,0.033,0.031,-0.316,-0.262,-0.018,0.11599999999999999,0.046,0.03,-0.023,-0.037000000000000005,0.01,-0.028999999999999998,0.013999999999999999,-0.0,0.171,0.13,0.019,0.086,0.015,0.075,0.207
82,0.001,-0.037000000000000005,-0.019,-0.008,0.013000000000000001,-0.08900000000000001,0.025,-0.038,-0.015,-0.011,-0.11900000000000001,-0.083,-0.029,-0.032,0.1,0.051,-0.044000000000000004,-0.04,0.204,0.027000000000000003,-0.048,-0.054000000000000006,0.146
82,0.001,-0.023,0.023,-0.021,0.21899999999999997,0.52,-0.055,-0.027000000000000003,0.006999999999999999,-0.016,-0.09699999999999999,-0.063,-0.028,0.062,-0.054000000000000006,-0.013999999999999999,0.002,0.08199999999999999,-0.138,-0.009000000000000001,0.038,-0.038,0.39
82,0.001,-0.039,0.006,-0.023,0.14300000000000002,0.218,-0.018,-0.042,0.001,-0.022,0.235,0.215,0.012,-0.003,-0.07200000000000001,-0.05,0.018000000000000002,0.3,0.008,-0.051,0.049,0.013999999999999999,0.378
82,0.0,-0.028999999999999998,-0.027999999999999997,-0.001,1.3330000000000002,0.469,0.11,-0.039,-0.037000000000000005,-0.001,-0.062,-0.08900000000000001,0.022,-0.11,0.022000000000000002,-0.025,-0.024,-0.057999999999999996,0.29100000000000004,0.048,-0.08900000000000001,-0.032,0.366
82,-0.005,0.002,-0.04,0.021,-0.625,-0.511,-0.057,0.013999999999999999,-0.024,0.019,0.12300000000000001,0.10400000000000001,0.012,-0.062,0.13,0.053,-0.051,-0.309,-0.055999999999999994,-0.053,-0.11599999999999999,0.02,0.305
82,0.004,0.021,0.075,-0.025,-0.354,-0.225,-0.049,0.031,0.09,-0.028,-0.061,-0.062,0.001,0.233,-0.04,0.053,0.111,0.289,0.365,0.019,-0.028999999999999998,0.001,0.207
82,0.001,0.022000000000000002,-0.025,0.023,-0.25,-0.17,-0.031,0.032,-0.016,0.024,0.025,0.042,-0.012,-0.033,0.024,0.004,-0.105,-0.168,0.024,0.11599999999999999,0.132,0.018000000000000002,0.427
82,-0.001,-0.013000000000000001,-0.027999999999999997,0.007,-0.254,-0.25,-0.002,-0.001,-0.011000000000000001,0.005,0.035,0.036000000000000004,-0.001,-0.09699999999999999,-0.071,-0.08,0.243,0.151,0.013999999999999999,-0.025,0.096,-0.009000000000000001,0.524
